,00:00:00,00:05:00,00:10:00,00:15:00,00:20:00,00:25:00,00:30:00,00:35:00,00:40:00,00:45:00,00:50:00,00:55:00,01:00:00,01:05:00,01:10:00,01:15:00,01:20:00,01:25:00,01:30:00,01:35:00,01:40:00,01:45:00,01:50:00,01:55:00,02:00:00,02:05:00,02:10:00,02:15:00,02:20:00,02:25:00,02:30:00,02:35:00,02:40:00,02:45:00,02:50:00,02:55:00,03:00:00,03:05:00,03:10:00,03:15:00,03:20:00,03:25:00,03:30:00,03:35:00,03:40:00,03:45:00,03:50:00,03:55:00,04:00:00,04:05:00,04:10:00,04:15:00,04:20:00,04:25:00,04:30:00,04:35:00,04:40:00,04:45:00,04:50:00,04:55:00,05:00:00,05:05:00,05:10:00,05:15:00,05:20:00,05:25:00,05:30:00,05:35:00,05:40:00,05:45:00,05:50:00,05:55:00,06:00:00,06:05:00,06:10:00,06:15:00,06:20:00,06:25:00,06:30:00,06:35:00,06:40:00,06:45:00,06:50:00,06:55:00,07:00:00,07:05:00,07:10:00,07:15:00,07:20:00,07:25:00,07:30:00,07:35:00,07:40:00,07:45:00,07:50:00,07:55:00,08:00:00,08:05:00,08:10:00,08:15:00,08:20:00,08:25:00,08:30:00,08:35:00,08:40:00,08:45:00,08:50:00,08:55:00,09:00:00,09:05:00,09:10:00,09:15:00,09:20:00,09:25:00,09:30:00,09:35:00,09:40:00,09:45:00,09:50:00,09:55:00,10:00:00,10:05:00,10:10:00,10:15:00,10:20:00,10:25:00,10:30:00,10:35:00,10:40:00,10:45:00,10:50:00,10:55:00,11:00:00,11:05:00,11:10:00,11:15:00,11:20:00,11:25:00,11:30:00,11:35:00,11:40:00,11:45:00,11:50:00,11:55:00,12:00:00,12:05:00,12:10:00,12:15:00,12:20:00,12:25:00,12:30:00,12:35:00,12:40:00,12:45:00,12:50:00,12:55:00,13:00:00,13:05:00,13:10:00,13:15:00,13:20:00,13:25:00,13:30:00,13:35:00,13:40:00,13:45:00,13:50:00,13:55:00,14:00:00,14:05:00,14:10:00,14:15:00,14:20:00,14:25:00,14:30:00,14:35:00,14:40:00,14:45:00,14:50:00,14:55:00,15:00:00,15:05:00,15:10:00,15:15:00,15:20:00,15:25:00,15:30:00,15:35:00,15:40:00,15:45:00,15:50:00,15:55:00,16:00:00,16:05:00,16:10:00,16:15:00,16:20:00,16:25:00,16:30:00,16:35:00,16:40:00,16:45:00,16:50:00,16:55:00,17:00:00,17:05:00,17:10:00,17:15:00,17:20:00,17:25:00,17:30:00,17:35:00,17:40:00,17:45:00,17:50:00,17:55:00,18:00:00,18:05:00,18:10:00,18:15:00,18:20:00,18:25:00,18:30:00,18:35:00,18:40:00,18:45:00,18:50:00,18:55:00,19:00:00,19:05:00,19:10:00,19:15:00,19:20:00,19:25:00,19:30:00,19:35:00,19:40:00,19:45:00,19:50:00,19:55:00,20:00:00,20:05:00,20:10:00,20:15:00,20:20:00,20:25:00,20:30:00,20:35:00,20:40:00,20:45:00,20:50:00,20:55:00,21:00:00,21:05:00,21:10:00,21:15:00,21:20:00,21:25:00,21:30:00,21:35:00,21:40:00,21:45:00,21:50:00,21:55:00,22:00:00,22:05:00,22:10:00,22:15:00,22:20:00,22:25:00,22:30:00,22:35:00,22:40:00,22:45:00,22:50:00,22:55:00,23:00:00,23:05:00,23:10:00,23:15:00,23:20:00,23:25:00,23:30:00,23:35:00,23:40:00,23:45:00,23:50:00,23:55:00,,
2022/3/8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4961,20.8667,23.4657,23.9941,20.2127,4.0046,3.6216,4.2006,3.4292,4.7308,3.556,2.6794,3.6337,4.9202,6.5872,5.8681,5.9548,3.9785,3.1079,7.4095,3.8623,2.4884,2.871,2.5307,3.2737,3.3857,7.7224,4.4528,4.1289,10.0328,6.4462,4.9925,3.7609,4.3137,3.46,3.4469,5.2544,3.1329,4.4514,3.3902,5.6396,4.0858,4.8285,4.8729,6.9694,2.0097,2.5258,1.4827,1.2864,1.3873,1.3633,1.0513,1.2334,1.1392,0.2831,0.2159,0.4754,1.0482,0.7542,0.0943,0.0822,0.1003,0.2665,0.0631,0.062,0.2175,0.067,0.2161,0.0557,0.2223,0.0572,0.059,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/3/9,0,0.0683,0.2215,4.9107,5.9676,3.0027,4.8598,17.3078,22.2899,23.5923,7.4603,8.447,6.4405,6.6954,3.6266,8.3287,10.6739,10.2492,16.9077,18.6953,4.9635,6.4682,7.3823,6.1045,10.2355,6.2039,3.5624,5.3538,3.3983,11.7473,7.781,2.2699,4.0994,5.7117,15.0757,3.6243,3.9359,2.9397,3.6646,4.8978,4.4725,2.4169,2.95,3.5409,2.4882,2.8958,4.277,4.8196,4.738,5.6707,7.3859,7.3966,11.7746,18.186,6.0494,5.8827,6.5068,7.9954,6.9694,18.287,5.6557,11.6669,7.4809,3.6795,3.6051,4.3331,6.3404,4.4497,6.752,4.1722,3.5807,15.8196,15.2812,13.4751,15.1309,20.4476,24.1593,24.1478,20.7518,5.4838,8.9402,3.9913,3.171,4.6333,3.3489,6.0481,4.1985,3.5378,2.3533,2.6465,3.8762,8.165,3.6253,3.7478,5.2877,6.6666,4.5893,4.9832,5.2457,4.8719,4.3262,3.6472,4.806,5.7704,4.889,5.7674,4.8152,5.5766,4.9934,5.8074,6.9318,6.8657,6.3197,6.8097,7.3613,4.9218,3.4918,5.2346,1.6676,0.8415,1.0322,1.2132,0.8251,1.0706,3.8374,0.4225,0.276,0.2213,0.2441,0.1837,0.1357,0.1749,0.0837,0.0957,0.1049,0.101,0.0917,0.0847,0.0861,0.1192,0.1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/3/10,0,0,0,0,0,0,5.0809,2.0826,3.7278,12.5601,25.3503,23.9091,27.6082,30.1817,19.7038,15.7139,8.0478,7.4888,14.6009,15.0045,18.6397,21.4204,25.0973,25.3034,26.6114,25.9388,27.7866,25.7238,24.9735,26.8215,28.9587,29.6987,16.0395,6.4201,4.4281,5.9001,5.2848,6.8729,7.7635,7.9924,6.7143,6.3548,5.8582,6.9013,6.6336,6.9565,8.4672,7.8206,5.4458,5.7502,5.3352,8.6243,9.1227,14.486,11.422,14.2311,13.1977,11.3615,7.8288,7.9859,8.397,7.9801,10.0479,6.7724,7.95,13.8503,10.0639,10.3549,8.8347,10.9389,6.7256,7.7579,6.2591,7.1973,7.8264,6.087,7.6591,7.2886,5.8432,5.8457,5.245,10.3337,7.9439,5.17,7.0654,5.1929,18.1709,4.2799,5.0086,9.0599,4.9317,4.6027,4.1952,4.3886,5.6487,4.8371,6.5379,8.3259,6.297,7.7748,6.6189,12.322,6.9802,5.4969,4.696,5.0782,5.5414,8.636,5.7943,5.5333,8.8711,10.5341,9.2892,7.5083,6.55,6.4704,6.3277,2.9208,3.7779,2.9559,2.3435,1.9166,0.6996,0.4378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,0.000752562,0.003336986,0.125381758,0.313779672,0.117570687,0.282551285,9.858092508,0.051046941,6.089296153,109.7028409,407.6541508,254.2972118,261.5931457,355.7990316,82.83225628,28.90699367,5.191825837,10.66939017,11.59817562,14.95408877,59.64923099,121.4186007,240.0257051,286.9103392,332.1870479,311.7577175,367.7661416,301.3503277,288.5624207,374.6741048,486.2325297,539.3589834,95.52905197,0.020228629,5.623981177,0.696761273,3.76203908,0.112227907,0.551422521,1.191428708,0.022074809,0.301662852,1.275564485,0.035130488,0.307121179,0.109220913,1.356944295,0.877009997,3.31637244,3.593963279,6.441826127,0.256771505,0.723019987,36.89145223,8.920742238,32.74144816,21.74159981,7.90374827,0.437135954,0.037828354,12.26309573,12.59016635,36.61366805,9.905401888,18.56391806,97.74083248,31.72741104,28.09248001,9.11134646,18.94955285,0.018895906,2.042326234,0.254330111,0.046945303,0.581618614,1.360794525,0.12511186,0.000221719,1.78446966,1.137613416,1.700272433,18.77067021,5.252698737,0.043261331,1.605727834,0.450866662,160.7539706,1.204559458,0.03718151,13.17551407,0.873619081,2.194548103,3.763881317,2.608096015,0.005718158,0.148103325,0.444809285,5.064046866,0.161355682,3.680049947,0.668757429,39.26569319,1.002556898,0.454511109,2.876843691,2.222232306,1.187727083,4.291353869,0.034442479,0.011282825,11.64378263,27.71059338,17.35434873,6.621168879,3.633173897,4.950546703,6.482353268,0.199241792,0.946236934,0.497569702,9.07294E-05,0.169092252,0.23397551,0.030837259,0.122771514,0.020111509,0.007877274,0.006036132,0.011072692,0.013517805,0.008983045,0.000164433,6.78064E-05,2.16413E-05,0.000137287,0.000172769,0.000104361,2.85774E-05,1.88864E-06,1.0385E-08,1.23179E-06,3.88448E-06,1.56412E-08,4.34022E-05,5.09633E-06,5.68105E-06,5.76827E-06,5.72032E-06,5.67115E-06,5.65735E-06,5.68281E-06,5.74089E-06,5.81265E-06,5.84303E-06,5.68313E-06,4.98964E-06,3.06996E-06,2.91945E-06,2.58275E-06,1.99825E-06,1.24951E-06,4.95924E-07,2.19574E-08,3.36987E-07,2.26893E-06,6.84972E-06,1.43477E-05,2.11811E-05,1.04898E-07,5.57023E-08,1.95396E-08,5.88489E-09,2.463E-09,2.64407E-09,6.04739E-09,1.71041E-08,4.74351E-08,1.19205E-07,2.53268E-07,3.97124E-07,1.69209E-07,8.80706E-08,2.58923E-09,5.22058E-08,2.34093E-07,4.77275E-07,7.19735E-07,9.36449E-07,1.12757E-06,1.28498E-06,1.34777E-06,1.17736E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.32722452,4.618140808
2022/3/12,-0.027432859,-0.057766654,-0.354092866,-0.560160398,-0.342885822,0.531555533,1.941140056,1.8566643,1.260150075,2.086187601,5.159852982,7.962400913,11.4343586,11.31906414,10.60257721,10.33737755,10.32635784,10.75520325,11.19529057,11.13744831,10.91640854,10.40138912,9.60453701,8.364972115,8.385400772,8.282137871,8.609370232,8.364355087,7.986374855,7.464999676,6.908019066,6.4745965,6.265603542,6.562327385,6.799593449,6.734822273,7.224397659,7.207904339,7.020921707,6.900874138,6.862875938,6.904038429,6.98760891,7.088731289,7.187785149,7.286985874,7.30232048,6.884111881,7.266891003,7.645975113,7.87327528,8.117573738,8.27239418,8.412166595,8.435238838,8.509085655,8.534911156,8.550139427,8.489962578,8.180395126,4.895129681,4.431837559,3.996977091,3.625115156,3.64141345,3.963903666,4.431190968,5.054666042,5.816199303,6.585791588,6.863062382,6.328800201,6.763411522,6.980631351,7.063760757,7.253530979,7.305388451,7.273709774,7.179040432,6.912289619,6.54894495,6.001186848,5.652023315,5.377993584,5.798226833,5.864366055,5.492021084,5.37742424,5.201425076,5.430090904,5.866375923,6.084100723,6.135272503,6.003560066,5.724318504,5.221941948,5.870959759,6.075556278,5.895308971,5.856454372,5.801124096,6.055765629,5.978922367,6.17107439,6.392126083,6.568915367,6.631228924,6.564441681,5.60871315,5.639520645,5.45880127,5.270014763,5.123344898,4.935136795,4.643911362,4.245417595,3.781653404,3.367165089,2.805152893,2.250513792,2.353025198,1.505391717,1.183310151,0.613405406,0.350387663,0.141815051,0.088754006,0.077692546,0.105226859,0.116266094,0.094778925,0.012823153,0.008234465,-0.004652024,-0.011716959,-0.013144145,-0.010215704,-0.005345783,-0.001374279,-0.000101907,-0.001109861,-0.001970909,0.000125065,0.006588031,0.002257505,0.002383496,0.002401722,0.002391719,0.002381418,0.002378518,0.002383864,0.002396015,0.002410944,0.002417237,0.002383932,0.002233751,-0.001752131,-0.001708639,-0.001607092,-0.001413596,-0.001117814,-0.000704219,-0.00014818,0.000580506,0.001506295,0.002617198,0.003787835,0.004602291,0.000323879,0.000236013,0.000139784,7.67E-05,4.96E-05,5.14E-05,7.78E-05,0.000130783,0.000217796,0.000345261,0.000503257,0.000630178,0.00041135,0.000296767,5.09E-05,-0.000228486,-0.000483831,-0.000690851,-0.000848372,-0.000967703,-0.00106187,-0.001133571,-0.001160933,-0.001085062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/3/13,-0.12457291,0.068433687,-0.131285816,-0.385622025,-0.27597478,0.628459334,2.224872828,3.387470007,3.741073608,4.132203579,5.30457592,6.757227421,9.602339745,9.996340752,9.885108948,9.692744255,9.516199112,9.364323616,9.200169563,8.999448776,8.765222549,8.482126236,8.127639771,7.577484608,7.725766182,7.208102703,7.131516933,7.017859936,7.025477886,7.132153988,7.305283546,7.477300644,7.581794739,7.581969261,7.451119423,7.136574268,7.205058575,7.146385193,6.96321249,6.872310638,6.861017227,6.896803379,6.9576478,7.035144329,7.129992008,7.234987259,7.273887157,6.886350155,7.237715721,7.547735691,7.721488476,7.915054798,8.125082016,8.32704258,8.494011879,8.608250618,8.652992249,8.612321854,8.438187599,7.928053379,5.603664398,4.826046467,4.053424835,3.687661409,3.788403034,4.214319229,4.805735588,5.471269131,6.155770779,6.726292133,6.880336285,6.218061447,6.732898712,6.953294277,7.04916954,7.133625507,7.186346054,7.163174629,7.039931774,6.827494621,6.55088377,6.242515564,5.902550697,5.411174774,5.960263729,6.064955711,5.695667744,5.363965511,5.250869274,5.338994503,5.529428005,5.707284451,5.793426991,5.76593256,5.61954689,5.249821186,5.797576427,6.010506153,5.944312096,5.840529919,5.761977673,5.743997097,5.768262386,5.855398655,5.984612942,6.142053604,6.303323269,6.326138973,5.159360886,5.217974186,5.221175671,5.179276943,5.080108643,4.912419796,4.666094303,4.335594177,3.925389528,3.450955868,2.940926313,2.386954546,2.325144768,1.516990066,1.21408844,0.650742173,0.393802196,0.181272507,0.122267254,0.103773452,0.120189026,0.119536906,0.087423638,-0.001066124,-0.008342432,-0.025718104,-0.031115547,-0.027202781,-0.017813366,-0.007235529,0.000732637,0.003996958,0.003059297,0.000757402,0.0007079,0.005496291,0.002918747,0.003157793,0.003244637,0.00327282,0.00328106,0.003283498,0.003283544,0.003279042,0.003262196,0.003214701,0.003095853,0.002817976,-0.001702972,-0.001632248,-0.001486303,-0.001241778,-0.000897985,-0.000444651,0.000140619,0.000887178,0.001818843,0.002922603,0.004072181,0.004853075,0.000422167,0.000330281,0.000219138,0.000142199,0.000108871,0.000114515,0.000155037,0.000231614,0.000349159,0.000508733,0.000689882,0.00081378,0.000518574,0.000363221,2.74E-05,-0.000365187,-0.000735,-0.001043425,-0.001282877,-0.001463346,-0.001596426,-0.001676997,-0.001664657,-0.001475274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022/3/14,-0.21710597,-0.032486375,-0.182908371,-0.39229995,-0.291028231,0.512174129,1.936410189,3.150587082,3.792725325,4.406392097,5.486255646,6.649278164,9.337192535,9.78199482,9.682285309,9.446472168,9.20820713,9.002249718,8.823465347,8.652402878,8.466015816,8.24012661,7.939180851,7.426640511,7.439559937,6.960266113,6.973270416,6.985804081,7.104237556,7.277858734,7.458744526,7.592244148,7.641189575,7.59077549,7.434039593,7.111654758,7.205130577,7.147435188,6.965844154,6.876129627,6.865134716,6.900640965,6.96151638,7.03976202,7.135774612,7.241668701,7.280702591,6.892519474,7.231348038,7.541468143,7.717270374,7.91339159,8.125683784,8.326639175,8.490456581,8.598353386,8.637434959,8.593009949,8.418645859,7.911139011,5.592504025,4.810153961,4.030218124,3.678180695,3.78949976,4.215445042,4.801821709,5.466526985,6.158211708,6.735144138,6.890582085,6.226984978,6.734302998,6.959843636,7.059946537,7.152635574,7.209109306,7.184024811,7.056234837,6.834324837,6.546671867,6.227442741,5.891244888,5.422771454,5.954473972,6.062185287,5.696620941,5.370609283,5.26451683,5.364058971,5.560075283,5.734259129,5.81189394,5.771673679,5.610739231,5.2283988,5.760169506,5.971594334,5.909821033,5.806139946,5.732927799,5.714856148,5.75339365,5.840753555,5.964140415,6.111658573,6.261273861,6.269753456,5.16693449,5.234663486,5.239331722,5.198434353,5.101862431,4.935474873,4.687171459,4.351849556,3.93595767,3.458714962,2.943050861,2.38581109,2.324277878,1.520041585,1.220301628,0.659274638,0.403243065,0.189940557,0.128819928,0.107305005,0.120400287,0.116916224,0.083026618,-0.005942057,-0.048258767,-0.053445131,-0.043710459,-0.026887814,-0.009833491,0.00267757,0.008277778,0.007153336,0.002010742,-0.002757907,-0.002954222,0.003553034,0.003132543,0.003418178,0.003537802,0.003586627,0.003605643,0.003610742,0.00360622,0.003589934,0.00355335,0.003476947,0.003318847,0.002991409,-0.001644937,-0.001572488,-0.001425955,-0.001182103,-0.000840403,-0.000390654,0.000189657,0.00093015,0.001854978,0.002951473,0.004093737,0.004867923,0.00045972,0.000372472,0.000261781,0.000184002,0.000151058,0.000159723,0.000206153,0.000290724,0.000416548,0.000581868,0.000762609,0.000876393,0.000538879,0.000365309,-7.24E-06,-0.000447777,-0.000868681,-0.001224535,-0.00150311,-0.001711205,-0.001856967,-0.001929958,-0.00188297,-0.001628173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,0,0,0,0.531555533,1.941140056,1.8566643,1.260150075,2.086187601,5.159852982,7.962400913,11.4343586,11.31906414,10.60257721,10.33737755,10.32635784,10.75520325,11.19529057,11.13744831,10.91640854,10.40138912,9.60453701,8.364972115,8.385400772,8.282137871,8.609370232,8.364355087,7.986374855,7.464999676,6.908019066,6.4745965,6.265603542,6.562327385,6.799593449,6.734822273,7.224397659,7.207904339,7.020921707,6.900874138,6.862875938,6.904038429,6.98760891,7.088731289,7.187785149,7.286985874,7.30232048,6.884111881,7.266891003,7.645975113,7.87327528,8.117573738,8.27239418,8.412166595,8.435238838,8.509085655,8.534911156,8.550139427,8.489962578,8.180395126,4.895129681,4.431837559,3.996977091,3.625115156,3.64141345,3.963903666,4.431190968,5.054666042,5.816199303,6.585791588,6.863062382,6.328800201,6.763411522,6.980631351,7.063760757,7.253530979,7.305388451,7.273709774,7.179040432,6.912289619,6.54894495,6.001186848,5.652023315,5.377993584,5.798226833,5.864366055,5.492021084,5.37742424,5.201425076,5.430090904,5.866375923,6.084100723,6.135272503,6.003560066,5.724318504,5.221941948,5.870959759,6.075556278,5.895308971,5.856454372,5.801124096,6.055765629,5.978922367,6.17107439,6.392126083,6.568915367,6.631228924,6.564441681,5.60871315,5.639520645,5.45880127,5.270014763,5.123344898,4.935136795,4.643911362,4.245417595,3.781653404,3.367165089,2.805152893,2.250513792,2.353025198,1.505391717,1.183310151,0.613405406,0.350387663,0.141815051,0.088754006,0.077692546,0.105226859,0.116266094,0.094778925,0.012823153,0.008234465,0,0,0,0,0,0,0,0,0,0.000125065,0.006588031,0.002257505,0.002383496,0.002401722,0.002391719,0.002381418,0.002378518,0.002383864,0.002396015,0.002410944,0.002417237,0.002383932,0.002233751,0,0,0,0,0,0,0,0.000580506,0.001506295,0.002617198,0.003787835,0.004602291,0.000323879,0.000236013,0.000139784,7.67E-05,4.96E-05,5.14E-05,7.78E-05,0.000130783,0.000217796,0.000345261,0.000503257,0.000630178,0.00041135,0.000296767,5.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
,0,0.068433687,0,0,0,0.628459334,2.224872828,3.387470007,3.741073608,4.132203579,5.30457592,6.757227421,9.602339745,9.996340752,9.885108948,9.692744255,9.516199112,9.364323616,9.200169563,8.999448776,8.765222549,8.482126236,8.127639771,7.577484608,7.725766182,7.208102703,7.131516933,7.017859936,7.025477886,7.132153988,7.305283546,7.477300644,7.581794739,7.581969261,7.451119423,7.136574268,7.205058575,7.146385193,6.96321249,6.872310638,6.861017227,6.896803379,6.9576478,7.035144329,7.129992008,7.234987259,7.273887157,6.886350155,7.237715721,7.547735691,7.721488476,7.915054798,8.125082016,8.32704258,8.494011879,8.608250618,8.652992249,8.612321854,8.438187599,7.928053379,5.603664398,4.826046467,4.053424835,3.687661409,3.788403034,4.214319229,4.805735588,5.471269131,6.155770779,6.726292133,6.880336285,6.218061447,6.732898712,6.953294277,7.04916954,7.133625507,7.186346054,7.163174629,7.039931774,6.827494621,6.55088377,6.242515564,5.902550697,5.411174774,5.960263729,6.064955711,5.695667744,5.363965511,5.250869274,5.338994503,5.529428005,5.707284451,5.793426991,5.76593256,5.61954689,5.249821186,5.797576427,6.010506153,5.944312096,5.840529919,5.761977673,5.743997097,5.768262386,5.855398655,5.984612942,6.142053604,6.303323269,6.326138973,5.159360886,5.217974186,5.221175671,5.179276943,5.080108643,4.912419796,4.666094303,4.335594177,3.925389528,3.450955868,2.940926313,2.386954546,2.325144768,1.516990066,1.21408844,0.650742173,0.393802196,0.181272507,0.122267254,0.103773452,0.120189026,0.119536906,0.087423638,0,0,0,0,0,0,0,0.000732637,0.003996958,0.003059297,0.000757402,0.0007079,0.005496291,0.002918747,0.003157793,0.003244637,0.00327282,0.00328106,0.003283498,0.003283544,0.003279042,0.003262196,0.003214701,0.003095853,0.002817976,0,0,0,0,0,0,0.000140619,0.000887178,0.001818843,0.002922603,0.004072181,0.004853075,0.000422167,0.000330281,0.000219138,0.000142199,0.000108871,0.000114515,0.000155037,0.000231614,0.000349159,0.000508733,0.000689882,0.00081378,0.000518574,0.000363221,2.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
